"Date","Open","High","Low","Close","Volume"
"16/08/2000","86.37","86.37","86.37","86.37","409.87"
"17/08/2000","86.37","86.37","86.37","86.37","6414.46"
"18/08/2000","86.37","86.47","86.47","86.47","29131.47"
"23/08/2000","90.47","91.64","91.64","91.64","154951.12"
"24/08/2000","92.22","92.71","92.71","92.71","91585.31"
"25/08/2000","93.69","91.74","91.74","91.74","34193.35"
"28/08/2000","92.22","90.76","90.76","90.76","7654.31"
"29/08/2000","88.32","88.81","88.81","88.81","9939.33"
"30/08/2000","88.81","87.83","87.83","87.83","66624.27"
"31/08/2000","88.32","88.42","88.42","88.42","1321.83"
"01/09/2000","90.76","90.76","90.76","90.76","512.34"
"04/09/2000","89.39","88.81","88.81","88.81","5932.86"
"05/09/2000","88.91","88.91","88.91","88.91","9467.98"
"06/09/2000","88.81","88.81","88.81","88.81","122.96"
"07/09/2000","88.52","88.52","88.52","88.52","102.47"
"11/09/2000","88.52","88.32","88.32","88.32","3186.73"
"12/09/2000","88.32","88.81","88.81","88.81","5123.37"
"13/09/2000","88.32","88.52","88.52","88.52","10041.8"
"14/09/2000","88.32","88.32","88.32","88.32","1178.37"
"15/09/2000","88.71","88.71","88.71","88.71","12296.08"
"19/09/2000","88.32","88.32","88.32","88.32","11886.21"
"20/09/2000","88.42","88.42","88.42","88.42","8074.43"
"21/09/2000","88.42","88.81","88.81","88.81","3914.25"
"22/09/2000","88.42","88.71","88.71","88.71","39163.02"
"25/09/2000","88.42","88.61","88.61","88.61","50413.93"
"26/09/2000","88.61","88.61","88.61","88.61","16579.22"
"27/09/2000","88.61","88.61","88.61","88.61","29910.22"
"28/09/2000","88.61","88.61","88.61","88.61","1332.08"
"29/09/2000","88.61","88.61","88.61","88.61","48026.44"
"02/10/2000","88.61","88.61","88.61","88.61","1537.01"
"03/10/2000","88.71","88.81","88.81","88.81","9027.37"
"04/10/2000","88.81","88.61","88.61","88.61","5184.85"
"05/10/2000","88.61","88.81","88.81","88.81","12880.14"
"06/10/2000","88.71","88.81","88.81","88.81","69575.33"
"09/10/2000","88.61","88.71","88.71","88.71","30873.41"
"10/10/2000","88.81","88.81","88.81","88.81","103276.84"
"11/10/2000","88.61","88.52","88.52","88.52","52258.34"
"12/10/2000","88.32","88.32","88.32","88.32","1537.01"
"13/10/2000","88.22","88.52","88.52","88.52","81051.67"
"16/10/2000","88.03","88.03","88.03","88.03","3022.79"
"17/10/2000","88.32","88.32","88.32","88.32","102467.34"
"18/10/2000","88.22","88.22","88.22","88.22","850.48"
"19/10/2000","88.13","88.32","88.32","88.32","14529.87"
"20/10/2000","88.22","88.22","88.22","88.22","14857.76"
"23/10/2000","87.83","87.83","87.83","87.83","1024.67"
"26/10/2000","88.03","88.22","88.22","88.22","40648.8"
"27/10/2000","88.22","88.22","88.22","88.22","563.57"
"31/10/2000","88.22","88.13","88.13","88.13","64093.32"
"01/11/2000","88.22","88.22","88.22","88.22","43579.36"
