"Date","Open","High","Low","Close","Volume"
"18/01/2005","34.73","35.22","34.73","35.22","99994.88"
"19/01/2005","35.22","35.22","34.92","34.92","43669.81"
"20/01/2005","34.39","34.68","34.39","34.68","75359.05"
"24/01/2005","34.34","34.68","34.34","34.68","11653.46"
"25/01/2005","33.26","34.24","33.26","33.95","178625.07"
"26/01/2005","33.85","33.9","33.8","33.8","32098.13"
"27/01/2005","33.8","34.29","33.8","34.29","13064.14"
"28/01/2005","34.48","34.92","34.48","34.87","117965.74"
"31/01/2005","34.83","35.07","34.83","34.97","11592.13"
"01/02/2005","34.63","34.73","34.63","34.73","63235.36"
"02/02/2005","34.97","35.17","34.97","34.97","25290.06"
"03/02/2005","35.22","36.15","35.22","36.1","181794"
"04/02/2005","36.1","36.1","35.46","35.46","66179.39"
"07/02/2005","35.02","35.56","34.87","34.97","107232.29"
"08/02/2005","34.97","35.22","34.97","35.22","20710.45"
"09/02/2005","35.17","35.22","35.07","35.07","23163.81"
"11/02/2005","34.97","35.17","34.97","35.17","6501.4"
"14/02/2005","34.97","35.17","34.97","35.02","19115.77"
"15/02/2005","34.97","35.22","34.97","35.22","53401.48"
"16/02/2005","34.97","35.17","34.97","35.07","30891.9"
"17/02/2005","35.07","35.17","34.92","34.92","22284.69"
"18/02/2005","34.83","35.07","34.34","34.53","15210.83"
"21/02/2005","34.53","34.92","34.53","34.53","12716.58"
"22/02/2005","34.58","34.68","34.58","34.63","24594.94"
"23/02/2005","34.34","34.53","34.09","34.09","33938.15"
"24/02/2005","33.55","34.09","33.55","34.09","12450.8"
"25/02/2005","33.9","34.53","33.9","34.53","48004.08"
"28/02/2005","34.04","34.53","34.04","34.24","8034.76"
"01/03/2005","34.09","34.53","34.09","34.53","12164.58"
"02/03/2005","34.09","34.48","34.09","34.48","6726.3"
"03/03/2005","34.14","34.48","34.09","34.24","13289.04"
"04/03/2005","34.14","34.24","34.14","34.24","17521.08"
"07/03/2005","34.09","34.09","34.09","34.09","21119.34"
"08/03/2005","34.09","34.09","34.09","34.09","28377.2"
"09/03/2005","33.75","33.75","33.75","33.75","7196.52"
"10/03/2005","33.99","33.99","33.75","33.75","5520.06"
"11/03/2005","33.99","34.53","33.99","34.53","64789.16"
"14/03/2005","33.99","34.53","33.99","34.24","8198.31"
"15/03/2005","34.04","34.24","34.04","34.24","2841.81"
"16/03/2005","34.14","34.14","34.14","34.14","32282.13"
"17/03/2005","34.04","34.19","33.75","34.19","147692.29"
"18/03/2005","33.9","34.19","33.9","34.19","63153.58"
"21/03/2005","33.99","34.19","33.99","34.19","5990.29"
"22/03/2005","34.04","34.29","34.04","34.24","24104.26"
"23/03/2005","33.85","34.09","33.85","33.99","45673.39"
"24/03/2005","34.24","34.24","34.09","34.24","22714.03"
"25/03/2005","34.14","34.24","34.14","34.24","9895.22"
"28/03/2005","33.9","34.39","33.9","34.19","45182.72"
"29/03/2005","34.19","34.19","33.85","33.85","15374.39"
"30/03/2005","33.75","33.8","33.75","33.8","12266.8"
"31/03/2005","33.75","33.75","33.7","33.75","25003.83"
"01/04/2005","34.19","34.19","34.19","34.19","3066.7"
